date,time,merchant_raw,amount_chf,payer,category,moment
2025-03-11,18:42,TECHNORAMA WINTERTHUR FIL.7848,34.94,Ada,Entertainment,everyday
2025-03-11,19:42,ALDI SUISSE NR.8210,29.77,Bruno,Groceries,everyday
2025-03-12,13:29,bindella ristorante SCHLIEREN 22.07.25,65.15,Ada,Dining,everyday
2025-03-12,16:02,DR MED HUBER PRAXIS/Basel 01.12.24,139.44,Noemi,Health,everyday
2025-03-12,17:35,Cafeteria Eth,3.75,Ada,Cafes,everyday
2025-03-12,19:47,pathe spreitenbach Zuerich Wiedikon TRX 75039113,32.06,Ada,Entertainment,everyday
2025-03-12,20:57,SUSHI ZEN //BASEL,47.92,Bruno,Dining,date_night
2025-03-13,02:56,SUNRISE TRX 26773248,60.12,Noemi,Subscriptions,everyday
2025-03-13,10:01,cafeteria eth,6.31,Noemi,Cafes,everyday
2025-03-13,10:52,APOTHEKE ZUR ROSE NO. 13367018,24.51,Ada,Health,everyday
2025-03-13,14:50,SWISS TRAVEL,103.94,Ada,Travel,trip
2025-03-13,17:01,COOP //ST GALLEN,30.34,Noemi,Groceries,everyday
2025-03-13,18:19,PIZZERIA DA MICHELE CARD*4425,15.65,Bruno,Dining,everyday
2025-03-13,18:21,KEBAB HOUSE,33.25,Bruno,Dining,everyday
2025-03-14,07:19,cafeteria eth,3.52,Noemi,Cafes,everyday
2025-03-14,07:33,UBER TRIP //Thalwil,16.71,Noemi,Transport,everyday
2025-03-14,10:12,MIGROS MM ZUERICH HB 711,24.54,Ada,Groceries,trip
2025-03-14,13:17,restaurante do fado/HAMBURG,89.38,Noemi,Dining,everyday
2025-03-14,15:52,Ikea Dietlikon,118.64,Ada,Home,everyday
2025-03-14,18:21,RESTAURANT BLAUE ENTE LUZERN NR.1598,227.70,Noemi,Dining,everyday
2025-03-14,19:41,SBB RAILAWAY,146.05,Noemi,Travel,everyday
2025-03-15,06:59,Vbz Ticket STORE6223,2.62,Noemi,Transport,everyday
2025-03-15,09:14,KAFFEEHAUS SPERL Hamburg REF 20665505,11.01,Ada,Cafes,trip
2025-03-15,17:51,MIGROS USTER STORE4753,24.11,Noemi,Groceries,everyday
2025-03-15,18:46,METRO TICKET HAMBURG 5908,2.84,Noemi,Transport,trip
2025-03-15,19:15,Trattoria Da Nino,173.65,Noemi,Dining,trip
2025-03-15,19:37,SCHAUSPIELHAUS/ZURICH 02.06.25,46.77,Ada,Entertainment,everyday
2025-03-15,19:53,DENNER,18.37,Ada,Groceries,everyday
2025-03-16,06:51,VBZ TICKET FIL.9502 02.10.24,3.51,Noemi,Transport,everyday
2025-03-16,19:28,ZEUGHAUSKELLER ZUERICH,61.87,Noemi,Dining,date_night
2025-03-16,19:37,TEATRO ROMANO HAMBURG STORE6118 NO. 41774961,62.02,Noemi,Entertainment,trip
2025-03-16,21:24,TAVERNA MYKONOS HAMBURG NR.4588 18.06.24 CARD*4271,65.49,Bruno,Dining,trip
2025-03-16,21:53,easyjet SCHLIEREN KD.NR 80912158,208.53,Ada,Travel,trip
2025-03-17,12:22,FLIXBUS,68.35,Noemi,Travel,trip
2025-03-18,08:59,COOP,13.09,Noemi,Groceries,everyday
2025-03-18,09:55,SWISS INTERNATIONAL AIR LINES TRX 97729507,175.12,Bruno,Travel,trip
2025-03-18,17:09,Migrolino Zurich,29.12,Bruno,Groceries,everyday
2025-03-18,18:17,Swiss Chuchi //USTER 5958,20.98,Ada,Dining,everyday
2025-03-18,19:45,NOOCH ASIAN KITCHEN 7996,42.45,Bruno,Dining,everyday
2025-03-19,09:27,OPTIKER KOCH NR.4745 16.08.25,126.94,Bruno,Health,everyday
2025-03-19,15:25,Jumbo LUZERN,96.19,Bruno,Home,everyday
2025-03-19,17:19,Mobility BASEL,76.30,Bruno,Transport,everyday
2025-03-19,17:58,Hotel Bellevue ZUERICH FIL.3330,107.74,Noemi,Travel,trip
2025-03-19,20:45,SWISS INTERNATIONAL AIR LINES/ZUERICH OERLIKON,305.21,Bruno,Travel,trip
2025-03-19,21:02,RESTAURANT BLAUE ENTE SUISSE,114.99,Ada,Dining,date_night
2025-03-20,08:19,COOP ZURICH,81.69,Ada,Groceries,everyday
2025-03-20,11:45,TAXI ZUERICH //USTER FIL.2946,19.40,Ada,Transport,everyday
2025-03-20,17:01,CAFE SPRUENGLI LUZERN 5215,23.62,Bruno,Cafes,everyday
2025-03-21,11:42,Restaurant Santa Lucia 08.04.25,151.18,Bruno,Dining,everyday
2025-03-21,16:52,Denner,9.42,Ada,Groceries,everyday
2025-03-21,18:18,RESTAURANT SANTA LUCIA,168.47,Bruno,Dining,date_night
2025-03-22,09:40,BOHEMIA CAFE/Zurich NR.4560,14.04,Noemi,Cafes,everyday
2025-03-22,10:30,SWISS INTERNATIONAL AIR LINES ZURICH,271.74,Noemi,Travel,trip
2025-03-22,10:56,HORNBACH Kloten STORE2239,103.87,Ada,Home,everyday
2025-03-22,11:16,COOP PRONTO ZUERICH OERLIKON,23.51,Ada,Groceries,everyday
2025-03-22,11:43,Aldi Suisse,42.71,Ada,Groceries,everyday
2025-03-22,13:09,BLUME 3000,41.40,Noemi,Gifts,everyday
2025-03-22,15:13,OPTIKER KOCH ZUERICH WIEDIKON 805,337.10,Noemi,Health,everyday
2025-03-22,19:10,RESTAURANT SANTA LUCIA,56.60,Ada,Dining,date_night
2025-03-22,20:51,OPERNHAUS ZUERICH,464.83,Noemi,Entertainment,date_night
2025-03-22,21:15,HOTEL BELLEVUE/SCHLIEREN,146.15,Ada,Travel,trip
2025-03-23,07:37,SHELL AUTOBAHN,29.89,Bruno,Transport,everyday
2025-03-23,16:25,TAXI ZUERICH ST GALLEN SUISSE,15.16,Noemi,Transport,everyday
2025-03-23,20:42,RESTAURANT ZUM GRUENEN GLAS 9849,101.69,Ada,Dining,date_night
2025-03-24,15:20,BÄCKEREI HUG ZUERICH OERLIKON SUISSE,6.73,Ada,Groceries,trip
2025-03-24,19:12,SWISS INTERNATIONAL AIR LINES 08.03.24,317.84,Ada,Travel,trip
2025-03-24,19:26,SPAR EXPRESS USTER 10.04.26,34.13,Ada,Groceries,everyday
2025-03-24,20:00,kebab house ZURICH,13.89,Noemi,Dining,everyday
2025-03-25,07:56,KAFFEEHAUS SPERL //Porto,11.92,Noemi,Cafes,trip
2025-03-25,13:38,KAFFEEHAUS SPERL 12.02.24,9.49,Ada,Cafes,trip
2025-03-25,19:48,MUSEU NACIONAL,16.49,Noemi,Entertainment,trip
2025-03-26,11:05,HOTEL ADLER,182.74,Noemi,Travel,trip
2025-03-26,12:58,tibits //USTER,20.74,Ada,Dining,everyday
2025-03-26,16:30,GRAND CAFE ODEON 3032 19.11.25,35.72,Bruno,Cafes,everyday
2025-03-26,17:43,VICAFE KLOTEN,2.88,Ada,Cafes,everyday
2025-03-26,19:05,zvv,2.61,Ada,Transport,everyday
2025-03-26,21:24,OSTERIA DEL BORGO/PORTO,50.13,Ada,Dining,trip
2025-03-27,07:16,EASYJET,261.91,Bruno,Travel,trip
2025-03-27,08:04,PASTELARIA BELEM,9.86,Noemi,Cafes,trip
2025-03-27,09:25,pastelaria belem PORTO,9.06,Noemi,Cafes,trip
2025-03-27,13:11,SWISS CHUCHI LUZERN,98.43,Noemi,Dining,everyday
2025-03-27,16:23,AMAVITA APOTHEKE TRX 61439431,18.98,Noemi,Health,gift
2025-03-27,16:25,SWISS INTERNATIONAL AIR LINES TID 4385763,347.39,Bruno,Travel,trip
2025-03-27,20:08,Osteria Del Borgo SUISSE,119.33,Ada,Dining,everyday
2025-03-28,09:55,DR MED HUBER PRAXIS Zurich,122.86,Bruno,Health,everyday
2025-03-28,10:40,PHYSIOTHERAPIE SEEFELD/USTER STORE7925 SUISSE,100.66,Bruno,Health,everyday
2025-03-28,11:37,TAVERNA MYKONOS STORE4183,58.03,Noemi,Dining,trip
2025-03-28,12:21,INTERFLORA ST GALLEN,114.60,Noemi,Gifts,gift
2025-03-28,15:35,CHRIST UHREN SCHMUCK NR.6752,332.48,Ada,Gifts,gift
2025-03-28,16:28,CAFE DE FLORE FIL.9026 05.10.25 KD.NR 37812696,15.21,Ada,Cafes,everyday
2025-03-28,19:10,OPERNHAUS ZUERICH,131.66,Ada,Entertainment,date_night
2025-03-29,13:29,pizzeria da michele,59.10,Bruno,Dining,everyday
2025-03-29,13:44,MUSEU NACIONAL PORTO TID 15709319,42.64,Noemi,Entertainment,trip
2025-03-29,15:56,JUMBO BASEL 19.02.24,113.12,Bruno,Home,everyday
2025-03-29,17:14,SPAR EXPRESS Zuerich Wiedikon,10.02,Ada,Groceries,everyday
2025-03-29,18:56,migros DIETIKON KD.NR 27173539,25.60,Noemi,Groceries,everyday
2025-03-29,19:44,COOP/ZH,58.90,Ada,Groceries,everyday
2025-03-29,20:13,pathe spreitenbach ZURICH 3754 16.04.25,42.81,Noemi,Entertainment,date_night
2025-03-29,20:45,RESTAURANT LINDE,109.23,Ada,Dining,date_night
2025-03-30,10:55,FLIXBUS 06.05.26 NO. 42475542 CARD*8539,42.69,Noemi,Travel,trip
2025-03-30,11:42,TIBITS REF 72385119,8.70,Bruno,Dining,everyday
2025-03-30,12:19,OSTERIA DEL BORGO/PORTO,99.58,Noemi,Dining,everyday
2025-03-30,15:51,cafe central //PORTO,5.10,Noemi,Cafes,trip
2025-03-30,21:53,hotel boavista //Porto,161.52,Ada,Travel,trip
2025-03-31,09:12,STARBUCKS STORE7191,6.98,Noemi,Cafes,trip
2025-03-31,11:29,MANOR ZUERICH WIEDIKON TID 86302095 CARD*7117,25.42,Bruno,Gifts,gift
2025-03-31,13:04,Blume 3000 1529,42.31,Noemi,Gifts,gift
2025-03-31,16:04,Toppharm Apotheke THALWIL 22.01.24,23.65,Ada,Health,everyday
2025-03-31,18:41,MANOR/Dietikon 374,52.35,Bruno,Gifts,everyday
2025-03-31,18:53,MUSEU NACIONAL PORTO,24.70,Noemi,Entertainment,trip
2025-03-31,18:58,Teatro Romano PORTO,31.68,Ada,Entertainment,trip
2025-03-31,19:12,zvv,5.03,Noemi,Transport,everyday
2025-04-01,05:20,SPOTIFY,12.86,Noemi,Subscriptions,everyday
2025-04-01,08:23,Kaffeehaus Sperl NR.8508 CARD*3108,6.04,Ada,Cafes,trip
2025-04-01,08:55,CAFE SPRUENGLI,15.07,Noemi,Cafes,everyday
2025-04-01,10:01,Cafe Bäckerei Zeit REF 35079683,11.78,Ada,Cafes,everyday
2025-04-01,11:28,MIGROS MM ZUERICH HB ZÜRICH KD.NR 7006916,27.10,Bruno,Groceries,everyday
2025-04-01,13:10,CAFE CENTRAL PORTO,23.16,Ada,Cafes,trip
2025-04-01,16:45,ALNATURA ZUERICH ZUERICH OERLIKON STORE2425,46.27,Bruno,Groceries,everyday
2025-04-01,21:10,AIRBNB PAYMENTS,268.56,Ada,Travel,trip
2025-04-01,22:13,GUIDED CITY TOUR Porto,63.97,Bruno,Entertainment,trip
2025-04-02,07:51,Vicafe DIETIKON 06.01.26 KD.NR 84230028,3.11,Bruno,Cafes,everyday
2025-04-02,14:25,CAFE BÄCKEREI ZEIT //DIETIKON 8383 16.11.25,5.54,Noemi,Cafes,everyday
2025-04-02,18:09,COFFEE STOP,4.87,Bruno,Cafes,everyday
2025-04-02,21:16,RESTAURANT LINDE ZUERICH,60.67,Ada,Dining,everyday
2025-04-03,08:41,Socar Tankstelle WINTERTHUR NR.1888 19.06.25,96.21,Bruno,Transport,everyday
2025-04-03,15:15,SBB CFF FFS,4.84,Noemi,Transport,everyday
2025-04-03,17:02,OPTIKER KOCH ZÜRICH,104.74,Bruno,Health,everyday
2025-04-03,20:21,RESTAURANT LINDE STORE5157,84.27,Ada,Dining,date_night
2025-04-04,02:09,nzz abo,38.66,Ada,Subscriptions,everyday
2025-04-04,03:06,Disney Plus,15.92,Bruno,Subscriptions,everyday
2025-04-04,11:06,ORELL FUESSLI,26.77,Noemi,Gifts,gift
2025-04-05,12:34,PFISTER MOEBEL ZÜRICH KD.NR 66957474,153.54,Bruno,Home,everyday
2025-04-05,17:28,Denner STORE6581,34.67,Bruno,Groceries,everyday
2025-04-05,17:28,MIGROS 24.06.26,12.26,Ada,Groceries,trip
2025-04-05,20:57,zoo zuerich USTER,25.12,Noemi,Entertainment,everyday
2025-04-06,02:03,FITNESSPARK ABO CARD*2481,88.76,Ada,Subscriptions,everyday
2025-04-06,05:44,ICLOUD,2.99,Bruno,Subscriptions,everyday
2025-04-06,17:59,Mobility //USTER SUISSE,62.88,Bruno,Transport,everyday
2025-04-07,09:20,BOHEMIA CAFE 1613,15.59,Ada,Cafes,everyday
2025-04-07,16:59,MOBILITY/USTER,65.28,Ada,Transport,everyday
2025-04-07,17:00,UBER TRIP DIETIKON,26.74,Noemi,Transport,date_night
2025-04-07,19:46,MIGROS Dietikon,108.97,Bruno,Groceries,date_night
2025-04-07,20:43,SBB CFF FFS 2663,38.85,Ada,Transport,everyday
2025-04-08,04:23,Swisscom 6914,80.28,Bruno,Subscriptions,everyday
2025-04-09,03:31,SALT MOBILE CH,50.48,Bruno,Subscriptions,everyday
2025-04-09,06:49,Bp Tankstelle/ZUERICH FIL.7570 15.01.25 REF 5035276,90.82,Bruno,Transport,everyday
2025-04-09,07:07,TAXI ZUERICH,71.23,Bruno,Transport,everyday
2025-04-09,14:24,CAFE BÄCKEREI ZEIT ZH,7.39,Ada,Cafes,everyday
2025-04-09,17:05,COOP 4435 22.05.26,27.26,Ada,Groceries,everyday
2025-04-09,17:33,BOHEMIA CAFE,8.63,Ada,Cafes,everyday
2025-04-09,20:23,SUSHI ZEN ZUERICH STORE3007 TRX 19253022,281.93,Bruno,Dining,date_night
2025-04-10,03:16,NETFLIX FIL.77,20.09,Ada,Subscriptions,everyday
2025-04-10,09:01,Vicafe STORE5200 NO. 77714837,5.07,Ada,Cafes,everyday
2025-04-10,12:24,TIBITS CARD*2243,13.66,Bruno,Dining,everyday
2025-04-10,13:07,MIGROS //LUZERN,34.56,Noemi,Groceries,trip
2025-04-10,16:06,zvv STORE4507 KD.NR 97897599,5.48,Ada,Transport,everyday
2025-04-10,18:39,MIGROS //ST GALLEN,61.32,Ada,Groceries,everyday
2025-04-10,20:05,BRASSERIE LIPP ZUERICH 19.01.25,187.14,Noemi,Dining,date_night
2025-04-10,21:41,KAUFLEUTEN,24.81,Noemi,Entertainment,date_night
2025-04-11,04:56,SERAFE 19.01.26,111.73,Noemi,Subscriptions,everyday
2025-04-11,14:10,Manor //BERN,100.85,Ada,Gifts,gift
2025-04-11,18:21,Migros FIL.6435,30.55,Noemi,Groceries,everyday
2025-04-11,18:35,EASYJET/THALWIL,175.84,Bruno,Travel,trip
2025-04-11,22:02,PATHE SPREITENBACH KLOTEN,16.78,Bruno,Entertainment,everyday
2025-04-12,12:59,MANOR NR.6007,40.56,Bruno,Gifts,gift
2025-04-12,15:50,SBB CFF FFS,23.45,Noemi,Transport,everyday
2025-04-12,17:39,ZVV //Winterthur NO. 26624366,4.15,Ada,Transport,everyday
2025-04-12,21:13,BOWLING CENTER HEUERIED,18.43,Ada,Entertainment,everyday
2025-04-13,05:15,SUNRISE,58.80,Noemi,Subscriptions,everyday
2025-04-13,11:46,BLUME 3000 DIETIKON,31.85,Noemi,Gifts,gift
2025-04-14,08:47,EASYJET 01.10.26 KD.NR 69107899,209.27,Ada,Travel,trip
2025-04-14,10:17,APOTHEKE ZUR ROSE 286,116.57,Noemi,Health,everyday
2025-04-14,11:43,SBB RAILAWAY 20.03.25,43.57,Ada,Travel,trip
2025-04-14,13:34,SWISS TRAVEL //KLOTEN,290.23,Ada,Travel,trip
2025-04-15,06:44,SBB CFF FFS ZÜRICH,12.06,Ada,Transport,everyday
2025-04-15,14:51,Cafeteria Eth/Zuerich Wiedikon KD.NR 78410869,4.73,Ada,Cafes,everyday
2025-04-15,17:57,BP TANKSTELLE,29.54,Noemi,Transport,trip
2025-04-16,11:18,GESCHENKIDEE CH ZUERICH WIEDIKON TID 26236396,35.47,Noemi,Gifts,gift
2025-04-16,13:03,MEDBASE BERN KD.NR 79701344,120.28,Bruno,Health,trip
2025-04-16,16:51,BOOKING.COM CARD*1032,156.53,Noemi,Travel,trip
2025-04-16,18:20,Restaurant Santa Lucia Wallisellen SCHWEIZ,101.26,Bruno,Dining,date_night
2025-04-16,18:38,MANOR,64.82,Bruno,Gifts,everyday
2025-04-16,20:15,LE DEZALEY NR.623,114.43,Ada,Dining,date_night
2025-04-17,10:58,MEDBASE,127.23,Noemi,Health,everyday
2025-04-17,12:02,SUSHI ZEN LUZERN,65.89,Noemi,Dining,everyday
2025-04-17,12:50,MICASA 817,307.75,Bruno,Home,everyday
2025-04-18,09:36,VICAFE Wallisellen CH,4.23,Ada,Cafes,everyday
2025-04-18,12:12,BLUMENGALERIE SEEFELD,43.54,Noemi,Gifts,gift
2025-04-18,18:25,OBI BAUMARKT,31.75,Noemi,Home,everyday
2025-04-18,18:32,VBZ TICKET FIL.752,7.80,Noemi,Transport,everyday
2025-04-18,20:28,HOTEL BELLEVUE LUZERN TID 72745629,268.96,Ada,Travel,trip
2025-04-18,20:30,PATHE SPREITENBACH WINTERTHUR,16.01,Ada,Entertainment,everyday
2025-04-19,07:52,HOTEL BELLEVUE NR.8216,183.99,Noemi,Travel,trip
2025-04-19,09:02,City Bike Rent,17.58,Bruno,Transport,trip
2025-04-19,10:29,Blumengalerie Seefeld THALWIL TID 23751474,116.50,Noemi,Gifts,gift
2025-04-19,13:57,POSTAUTO //SCHLIEREN,9.81,Bruno,Transport,everyday
2025-04-19,16:28,METZGEREI ANGST SUISSE,28.16,Ada,Groceries,everyday
2025-04-19,17:53,Obi Baumarkt,9.67,Ada,Home,everyday
2025-04-19,18:09,COOP FIL.3826 TRX 49269722,42.48,Bruno,Groceries,everyday
2025-04-19,19:01,BAECKEREI FISCHER //ZH,12.09,Bruno,Groceries,everyday
2025-04-19,19:16,RESTAURANTE DO FADO NO. 26378005,119.84,Noemi,Dining,trip
2025-04-20,13:45,ALDI SUISSE BERN STORE1034 NO. 91512949,18.22,Bruno,Groceries,everyday
2025-04-20,20:52,Brasserie Georges LISBOA FIL.2891,126.24,Ada,Dining,trip
2025-04-21,07:16,swiss international air lines NR.6879,635.17,Bruno,Travel,trip
2025-04-21,07:18,Pension Maria Lisboa STORE1513,219.46,Noemi,Travel,trip
2025-04-21,07:50,BP TANKSTELLE //ZÜRICH,49.51,Bruno,Transport,everyday
2025-04-21,09:04,HOTEL DE LA PAIX 27.06.25 REF 22445088,200.63,Noemi,Travel,trip
2025-04-21,12:06,socar tankstelle,419.59,Ada,Transport,everyday
2025-04-21,16:59,METRO TICKET NR.9169 26.04.26 CARD*1438,15.09,Noemi,Transport,trip
2025-04-21,17:45,DENNER/BERN 26.06.24,35.82,Bruno,Groceries,everyday
2025-04-21,18:13,HOTEL DE LA PAIX KD.NR 57770610,344.29,Bruno,Travel,trip
2025-04-21,20:48,RESTAURANT BLAUE ENTE 40,65.59,Noemi,Dining,date_night
2025-04-21,21:59,TEATRO ROMANO FIL.5568,40.77,Bruno,Entertainment,trip
2025-04-22,07:02,METRO TICKET ATHEN STORE2193,3.20,Ada,Transport,trip
2025-04-22,08:07,PASTELARIA BELEM ATHEN FIL.4419,15.71,Ada,Cafes,trip
2025-04-22,11:05,GESCHENKIDEE CH //ZUERICH WIEDIKON,33.48,Ada,Gifts,trip
2025-04-22,13:17,MEDBASE Zuerich FIL.1384 22.10.25 KD.NR 24329503 CARD*2893,80.17,Noemi,Health,everyday
2025-04-22,18:24,Bistro Le Petit TID 72163708,129.05,Bruno,Dining,trip
2025-04-22,20:43,OSTERIA DEL BORGO NR.7999,110.10,Noemi,Dining,everyday
2025-04-22,21:11,Trattoria Da Nino LISBOA,45.17,Ada,Dining,trip
2025-04-23,11:51,RESTAURANTE DO FADO LISBOA,98.59,Bruno,Dining,trip
2025-04-23,13:38,BINDELLA RISTORANTE 26.05.24,63.25,Noemi,Dining,everyday
2025-04-23,13:58,OPERNHAUS ZUERICH ZUERICH OERLIKON CH,199.05,Noemi,Entertainment,everyday
2025-04-23,17:21,BLUMENGALERIE SEEFELD TRX 60663078,38.03,Bruno,Gifts,gift
2025-04-23,17:23,Depot Zuerich Zurich,126.22,Bruno,Home,date_night
2025-04-23,19:04,UBER TRIP LUZERN,24.44,Ada,Transport,everyday
2025-04-23,19:32,Nooch Asian Kitchen,57.15,Noemi,Dining,everyday
2025-04-23,19:52,Osteria Del Borgo Athen,54.52,Noemi,Dining,trip
2025-04-23,20:32,TAVERNA MYKONOS,117.08,Bruno,Dining,trip
2025-04-24,07:18,CAFE DE FLORE/Athen,12.17,Bruno,Cafes,everyday
2025-04-24,07:28,UBER TRIP,19.94,Bruno,Transport,everyday
2025-04-24,15:00,KAFFEEHAUS SPERL,6.51,Ada,Cafes,trip
2025-04-24,16:46,CAFE DE FLORE/Lisboa KD.NR 78657408,20.32,Ada,Cafes,trip
2025-04-24,19:34,OCEANARIO/LISBOA,54.59,Ada,Entertainment,trip
2025-04-25,06:30,SBB CFF FFS ZUERICH WIEDIKON 24.03.24 SUISSE,34.15,Ada,Transport,everyday
2025-04-25,11:52,OSTERIA DEL BORGO TRX 56520035,74.71,Noemi,Dining,trip
2025-04-25,12:31,OSTERIA DEL BORGO NR.2227,111.85,Noemi,Dining,gift
2025-04-25,13:27,Restaurant Santa Lucia TID 14557568,129.13,Ada,Dining,everyday
2025-04-25,14:00,PASTELARIA BELEM ATHEN SCHWEIZ,8.15,Ada,Cafes,trip
2025-04-25,18:20,Hiltl BASEL KD.NR 4220934,53.87,Noemi,Dining,date_night
2025-04-25,19:52,HOTEL ADLER Zuerich Oerlikon FIL.1542,179.26,Ada,Travel,trip
2025-04-25,20:44,BINDELLA RISTORANTE BERN CARD*3055,90.78,Noemi,Dining,date_night
2025-04-26,08:47,METRO TICKET/LISBOA TRX 51549093,2.87,Ada,Transport,trip
2025-04-26,10:37,PFISTER MOEBEL Wallisellen NR.2087 TID 3330588,282.48,Noemi,Home,everyday
2025-04-26,12:01,TRENITALIA ATHEN,29.85,Bruno,Transport,trip
2025-04-26,13:29,globus CH,95.50,Bruno,Gifts,gift
2025-04-26,17:43,COOP PRONTO FIL.1668,9.97,Ada,Groceries,everyday
2025-04-26,18:18,SPAR EXPRESS ZÜRICH SCHWEIZ,44.16,Ada,Groceries,everyday
2025-04-26,19:04,migros,16.91,Noemi,Groceries,everyday
2025-04-26,19:43,swiss international air lines ZUERICH WIEDIKON NR.5374,421.26,Ada,Travel,trip
2025-04-26,19:48,MUSEU NACIONAL //LISBOA 9025 15.01.25,38.52,Bruno,Entertainment,trip
2025-04-26,20:39,TRATTORIA DA NINO ATHEN NR.8402,28.22,Bruno,Dining,trip
2025-04-26,21:15,TRATTORIA DA NINO //ATHEN 2834 24.08.26,40.47,Ada,Dining,trip
2025-04-27,07:25,CAFE DE FLORE ATHEN STORE3490,19.24,Bruno,Cafes,everyday
2025-04-27,07:31,CAFE CENTRAL 21.07.24,9.50,Bruno,Cafes,everyday
2025-04-27,07:45,Kaffeehaus Sperl,15.87,Ada,Cafes,trip
2025-04-27,08:13,VICAFE CARD*2669,3.48,Bruno,Cafes,everyday
2025-04-27,09:01,Grand Cafe Odeon/ZÜRICH,32.34,Noemi,Cafes,date_night
2025-04-27,13:25,TRATTORIA DA NINO ATHEN,191.63,Bruno,Dining,trip
2025-04-27,16:06,METRO TICKET STORE7890,6.40,Bruno,Transport,trip
2025-04-27,20:26,Taverna Mykonos REF 32473385,25.26,Noemi,Dining,trip
2025-04-27,21:44,Opernhaus Zuerich/THALWIL CARD*1051,93.05,Ada,Entertainment,date_night
2025-04-28,07:29,Cafeteria Eth/Uster,7.34,Bruno,Cafes,everyday
2025-04-28,07:56,STARBUCKS Basel,7.88,Ada,Cafes,everyday
2025-04-28,09:03,CAFE CENTRAL/LUGANO STORE4438 03.04.24,12.35,Noemi,Cafes,trip
2025-04-28,14:56,COFFEE STOP,3.44,Bruno,Cafes,everyday
2025-04-28,16:27,SPAR EXPRESS FIL.4009 REF 51335795,21.88,Ada,Groceries,everyday
2025-04-28,18:08,migros,17.91,Bruno,Groceries,everyday
2025-04-28,18:59,Migros ZUERICH WIEDIKON,56.91,Ada,Groceries,everyday
2025-04-28,19:46,MUSEU NACIONAL,34.29,Noemi,Entertainment,trip
2025-04-29,08:00,PHYSIOTHERAPIE SEEFELD/DIETIKON FIL.4666,68.83,Noemi,Health,everyday
2025-04-29,12:07,RESTAURANT BLAUE ENTE 09.10.25 CH,129.74,Bruno,Dining,everyday
2025-04-29,12:56,PIZZERIA DA MICHELE KLOTEN NO. 49536960,29.67,Noemi,Dining,trip
2025-04-29,13:02,UBER TRIP/Basel NO. 30489426,28.22,Ada,Transport,everyday
2025-04-29,15:22,GUIDED CITY TOUR //LUGANO,52.15,Bruno,Entertainment,trip
2025-04-30,13:19,RESTAURANTE DO FADO,59.84,Ada,Dining,trip
2025-04-30,14:20,LIDL SCHWEIZ FIL.5581,30.99,Bruno,Groceries,everyday
2025-04-30,18:48,ZVV //KLOTEN,6.79,Bruno,Transport,everyday
2025-04-30,20:07,BINDELLA RISTORANTE //ZUERICH 4642,252.41,Ada,Dining,date_night
2025-05-01,05:52,Spotify CARD*4746,13.20,Noemi,Subscriptions,everyday
2025-05-01,07:49,Black Sheep FIL.7679,10.23,Ada,Cafes,everyday
2025-05-01,14:46,IKEA DIETLIKON,59.09,Bruno,Home,everyday
2025-05-01,19:28,Renfe Viajeros LUGANO 02.09.24,42.72,Ada,Transport,trip
2025-05-01,20:02,Bowling Center Heueried //ZH CH,18.12,Bruno,Entertainment,date_night
2025-05-02,07:04,city bike rent LUGANO STORE6049 REF 1812053,43.63,Ada,Transport,trip
2025-05-02,08:25,TRENITALIA FIL.194,33.51,Bruno,Transport,trip
2025-05-02,13:59,MOEVENPICK CAFE LUZERN NR.8377,7.62,Bruno,Cafes,everyday
2025-05-02,16:23,Coffee Stop 7961,5.37,Bruno,Cafes,everyday
2025-05-02,19:15,RESTAURANTE DO FADO CARD*1977,42.52,Bruno,Dining,trip
2025-05-03,09:42,KAFFEEHAUS SPERL //LUGANO,12.37,Bruno,Cafes,trip
2025-05-03,16:19,SPAR EXPRESS FIL.3462,16.37,Bruno,Groceries,everyday
2025-05-03,19:07,RESTAURANT SANTA LUCIA 7982,90.43,Bruno,Dining,date_night
2025-05-03,20:37,BRASSERIE LIPP ZUERICH WINTERTHUR NR.3991 23.08.26,222.08,Noemi,Dining,date_night
2025-05-03,20:40,TRATTORIA DA NINO //LUGANO 1840,74.12,Bruno,Dining,trip
2025-05-03,22:10,Museu Nacional/LUGANO NR.7432,18.49,Ada,Entertainment,trip
2025-05-04,04:44,NZZ ABO,39.22,Noemi,Subscriptions,everyday
2025-05-04,05:35,DISNEY PLUS FIL.9793,15.57,Noemi,Subscriptions,everyday
2025-05-04,07:39,BLACK SHEEP FIL.9008,6.49,Ada,Cafes,trip
2025-05-04,08:11,AIRBNB PAYMENTS 2784,280.44,Ada,Travel,trip
2025-05-04,08:42,HOTEL BOAVISTA/LUGANO,99.13,Ada,Travel,everyday
2025-05-04,13:16,Pizzeria Da Michele Winterthur,74.43,Ada,Dining,everyday
2025-05-04,14:49,HOTEL BOAVISTA 24.06.25,154.96,Ada,Travel,trip
2025-05-04,17:06,Sbb Cff Ffs ST GALLEN,21.40,Bruno,Transport,everyday
2025-05-05,08:23,Sbb Cff Ffs/ZH NR.9552,33.08,Bruno,Transport,everyday
2025-05-05,11:40,BLUME 3000 //ZUERICH OERLIKON 8165 SUISSE,153.28,Bruno,Gifts,gift
2025-05-05,19:16,SBB CFF FFS 6947 04.05.25,18.58,Bruno,Transport,everyday
2025-05-05,19:35,RESTAURANT LINDE,57.08,Bruno,Dining,everyday
